dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,3.182994,1.953988,3.106392,1.431240,1.568644,-2.784267,1.461672
0.020000,3.185624,1.983075,3.135599,1.460313,1.453666,-5.748895,1.498982
0.020000,3.187238,2.012756,3.165323,1.486249,1.296801,-7.843264,1.533408
0.020000,3.893094,1.980313,3.871925,35.330093,1692.192203,84544.770132,4.704948
0.020000,3.893351,1.951100,3.901139,1.460677,-1693.470805,-169283.150419,4.737997
0.020000,3.894550,1.923156,3.929109,1.398488,-3.109443,84518.068077,4.773152
0.020000,3.896660,1.896531,3.955817,1.335434,-3.152702,-2.162939,4.810465
0.020000,3.899642,1.871263,3.981260,1.272143,-3.164540,-0.591902,4.849949
0.020000,3.903449,1.847376,4.005449,1.209462,-3.134074,1.523288,4.891568
0.020000,3.908027,1.824866,4.028420,1.148523,-3.046955,4.355957,4.935225
0.020000,3.913323,1.803708,4.050231,1.090546,-2.898863,7.404630,4.980751
0.020000,3.919285,1.783845,4.070969,1.036903,-2.682145,10.835863,5.027901
0.020000,3.925872,1.765194,4.090749,0.989005,-2.394902,14.362160,5.076351
0.020000,3.933053,1.747644,4.109712,0.948128,-2.043853,17.552463,5.125702
0.020000,3.940818,1.731067,4.128017,0.915295,-1.641621,20.111601,5.175498
0.020000,3.949174,1.715323,4.145840,0.891152,-1.207162,21.722944,5.225249
0.020000,3.958142,1.700276,4.163358,0.875868,-0.764195,22.148340,5.274451
0.020000,3.967758,1.685796,4.180740,0.869111,-0.337861,21.316726,5.322622
0.020000,3.978063,1.671774,4.198142,0.870082,0.048569,19.321502,5.369325
0.020000,3.989094,1.658120,4.215694,0.877630,0.377415,16.442277,5.414187
0.020000,4.000882,1.644773,4.233502,0.890391,0.638035,13.031024,5.456912
0.020000,4.013443,1.631688,4.251641,0.906920,0.826458,9.421153,5.497288
0.020000,4.026779,1.618842,4.270157,0.925833,0.945628,5.958501,5.535179
0.020000,4.040876,1.606225,4.289075,0.945884,1.002568,2.847000,5.570521
0.020000,4.055702,1.593838,4.308395,0.966027,1.007160,0.229557,5.603309
0.020000,4.071218,1.581684,4.328104,0.985434,0.970317,-1.842124,5.633583
0.020000,4.087370,1.569772,4.348174,1.003483,0.902437,-3.394013,5.661423
0.020000,4.104101,1.558109,4.368568,1.019738,0.812759,-4.483888,5.686928
0.020000,4.121347,1.546701,4.389247,1.033928,0.709532,-5.161359,5.710215
0.020000,4.139046,1.535551,4.410165,1.045897,0.598436,-5.554776,5.731411
0.020000,4.157132,1.524660,4.431277,1.055598,0.485033,-5.670154,5.750644
0.020000,4.175544,1.514028,4.452538,1.063039,0.372066,-5.648362,5.768042
0.020000,4.194220,1.503651,4.473903,1.068284,0.262231,-5.491749,5.783729
0.020000,4.213104,1.493523,4.495332,1.071429,0.157278,-5.247661,5.797824
0.020000,4.232142,1.483637,4.516784,1.072588,0.057957,-4.966019,5.810440
0.020000,4.251284,1.473986,4.538221,1.071879,-0.035493,-4.672503,5.821682
0.020000,4.270483,1.464559,4.559610,1.069433,-0.122256,-4.338183,5.831649
0.020000,4.289697,1.455348,4.580917,1.065369,-0.203210,-4.047688,5.840432
0.020000,4.308885,1.446342,4.602114,1.059809,-0.277999,-3.739427,5.848116
0.020000,4.328010,1.437532,4.623171,1.052860,-0.347471,-3.473621,5.854780
0.020000,4.347040,1.428908,4.644063,1.044629,-0.411541,-3.203491,5.860496
0.020000,4.365943,1.420462,4.664768,1.035209,-0.471001,-2.972988,5.865332
0.020000,4.384691,1.412185,4.685261,1.024688,-0.526070,-2.753483,5.869351
0.020000,4.403257,1.404068,4.705524,1.013143,-0.577242,-2.558604,5.872609
0.020000,4.421617,1.396104,4.725537,1.000643,-0.625008,-2.388274,5.875161
0.020000,4.439749,1.388288,4.745282,0.987254,-0.669439,-2.221573,5.877058
0.020000,4.457632,1.380612,4.764743,0.973030,-0.711182,-2.087150,5.878346
0.020000,4.475247,1.373072,4.783903,0.958022,-0.750418,-1.961775,5.879071
