dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,4.647596,1.571641,6.652110,2.907230,-8.653836,-14.786142,3.748523
0.020000,4.602140,1.541456,6.706675,2.728276,-8.947715,-14.693982,3.704827
0.020000,4.558393,1.515386,6.757601,2.546296,-9.098989,-7.563668,3.650830
0.020000,4.516349,1.493583,6.804963,2.368073,-8.911172,9.390819,3.586743
0.020000,4.475899,1.476020,6.849061,2.204894,-8.158933,37.611951,3.513420
0.020000,4.436734,1.462505,6.890492,2.071567,-6.666371,74.628103,3.432549
0.020000,4.388057,1.450044,6.940738,2.512327,22.037997,1435.218416,3.380634
0.020000,4.316007,1.432011,7.015011,3.713620,60.064690,1901.334620,3.392734
0.020000,4.244870,1.413367,7.088550,3.676959,-1.833071,-3094.888045,3.402758
0.020000,4.174716,1.394306,7.161248,3.634901,-2.102897,-13.491264,3.410696
0.020000,4.105800,1.375070,7.232798,3.577515,-2.869327,-38.321524,3.416539
0.020000,4.038353,1.355894,7.302918,3.505974,-3.577006,-35.383927,3.420317
0.020000,3.972404,1.336947,7.371535,3.430841,-3.756679,-8.983692,3.422093
0.020000,3.907891,1.318355,7.438673,3.356940,-3.695030,3.082477,3.421935
0.020000,3.844755,1.300235,7.504358,3.284228,-3.635594,2.971797,3.419912
0.020000,3.782943,1.282691,7.568611,3.212665,-3.578184,2.870488,3.416088
0.020000,3.722407,1.265815,7.631456,3.142217,-3.522364,2.790997,3.410527
0.020000,3.663103,1.249691,7.692913,3.072867,-3.467536,2.741414,3.403291
0.020000,3.604991,1.234393,7.753005,3.004608,-3.412941,2.729745,3.394442
0.020000,3.548036,1.219983,7.811754,2.937452,-3.357773,2.758392,3.384042
0.020000,3.492208,1.206519,7.869183,2.871429,-3.301154,2.830951,3.372155
0.020000,3.437479,1.194048,7.925314,2.806585,-3.242236,2.945898,3.358849
0.020000,3.383826,1.182608,7.980174,2.742981,-3.180199,3.101882,3.344193
0.020000,3.331226,1.172232,8.033788,2.680694,-3.114340,3.292922,3.328262
0.020000,3.279659,1.162943,8.086184,2.619813,-3.044056,3.514187,3.311136
0.020000,3.229109,1.154756,8.137393,2.560434,-2.968943,3.755671,3.292900
0.020000,3.179558,1.147683,8.187446,2.502657,-2.888823,4.005988,3.273644
0.020000,3.130991,1.141724,8.236378,2.446582,-2.803754,4.253460,3.253465
0.020000,3.084937,1.137019,8.282672,2.314700,-6.594132,-189.518903,3.233443
0.020000,3.033952,1.132564,8.333851,2.558945,12.212275,940.320341,3.224131
0.020000,2.983516,1.128615,8.384441,2.529539,-1.470288,-684.128157,3.215407
0.020000,2.933640,1.125133,8.434438,2.499855,-1.484195,-0.695310,3.207254
0.020000,2.884337,1.122081,8.483836,2.469880,-1.498762,-0.728383,3.199656
0.020000,2.835617,1.119423,8.532628,2.439604,-1.513814,-0.752588,3.192595
0.020000,2.787491,1.117126,8.580809,2.409019,-1.529253,-0.771932,3.186055
0.020000,2.739970,1.115157,8.628371,2.378120,-1.544932,-0.783979,3.180017
0.020000,2.693062,1.113486,8.675309,2.346905,-1.560747,-0.790734,3.174464
0.020000,2.646775,1.112083,8.721617,2.315373,-1.576629,-0.794107,3.169378
0.020000,2.601120,1.110922,8.767287,2.283523,-1.592491,-0.793101,3.164740
0.020000,2.556102,1.109975,8.812314,2.251357,-1.608278,-0.789321,3.160534
0.020000,2.511731,1.109220,8.856692,2.218879,-1.623938,-0.783026,3.156740
0.020000,2.468013,1.108634,8.900413,2.186090,-1.639433,-0.774762,3.153342
0.020000,2.424956,1.108194,8.943473,2.152995,-1.654727,-0.764675,3.150322
0.020000,2.382565,1.107881,8.985865,2.119599,-1.669800,-0.753654,3.147663
0.020000,2.340847,1.107677,9.027584,2.085907,-1.684626,-0.741310,3.145349
0.020000,2.299809,1.107565,9.068622,2.051923,-1.699193,-0.728360,3.143362
0.020000,2.259456,1.107528,9.108975,2.017653,-1.713491,-0.714910,3.141687
0.020000,2.219794,1.107553,9.148637,1.983103,-1.727515,-0.701172,3.140308
0.020000,2.180828,1.107625,9.187603,1.948278,-1.741252,-0.686871,3.139209
0.020000,2.142565,1.107733,9.225866,1.913184,-1.754709,-0.672849,3.138376
0.020000,2.105009,1.107865,9.263423,1.877826,-1.767877,-0.658406,3.137792
0.020000,2.068165,1.108013,9.300267,1.842211,-1.780762,-0.644238,3.137443
0.020000,2.032038,1.108165,9.336394,1.806344,-1.793362,-0.630006,3.137316
0.020000,1.996634,1.108316,9.371799,1.770230,-1.805679,-0.615853,3.137396
0.020000,1.961957,1.108457,9.406476,1.733876,-1.817716,-0.601841,3.137670
0.020000,1.928011,1.108583,9.440422,1.697286,-1.829474,-0.587883,3.138124
0.020000,1.894802,1.108689,9.473631,1.660467,-1.840956,-0.574117,3.138745
0.020000,1.862334,1.108769,9.506100,1.623424,-1.852164,-0.560372,3.139521
0.020000,1.830610,1.108820,9.537823,1.586162,-1.863099,-0.546776,3.140439
0.020000,1.799637,1.108840,9.568797,1.548687,-1.873765,-0.533282,3.141487
0.020000,1.769417,1.108826,9.599017,1.511003,-1.884159,-0.519731,3.142654
0.020000,1.739954,1.108777,9.628479,1.473118,-1.894290,-0.506537,3.143927
0.020000,1.711254,1.108690,9.657180,1.435035,-1.904149,-0.492941,3.145296
0.020000,1.683319,1.108567,9.685115,1.396760,-1.913745,-0.479795,3.146750
0.020000,1.656153,1.108406,9.712281,1.358298,-1.923075,-0.466505,3.148279
