dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,4.548190,0.955370,5.309622,0.583883,-1.248171,0.000000,5.846818
0.020000,4.558539,0.950521,5.321050,0.558919,-1.248171,0.000000,5.843182
0.020000,4.568418,0.945848,5.331978,0.533956,-1.248171,-0.000000,5.839511
0.020000,4.577830,0.941354,5.342408,0.508992,-1.248171,0.000000,5.835831
0.020000,4.586775,0.937042,5.352338,0.484029,-1.248171,-0.000000,5.832164
0.020000,4.595255,0.932916,5.361769,0.459065,-1.248171,0.000000,5.828532
0.020000,4.603273,0.928979,5.370701,0.434102,-1.248171,0.000000,5.824957
0.020000,4.610829,0.925236,5.379133,0.409139,-1.248171,-0.000000,5.821460
0.020000,4.617925,0.921690,5.387066,0.384175,-1.248171,0.000000,5.818061
0.020000,4.624564,0.918345,5.394500,0.359212,-1.248171,0.000000,5.814779
0.020000,4.630747,0.915204,5.401435,0.334248,-1.248171,-0.000000,5.811632
0.020000,4.636475,0.912272,5.407870,0.309285,-1.248171,0.000000,5.808637
0.020000,4.641752,0.909553,5.413806,0.284321,-1.248171,0.000000,5.805810
0.020000,4.646577,0.907048,5.419243,0.259358,-1.248171,0.000000,5.803167
0.020000,4.650954,0.904763,5.424180,0.234395,-1.248171,0.000000,5.800722
0.020000,4.654883,0.902699,5.428619,0.209431,-1.248171,0.000000,5.798487
0.020000,4.658367,0.900860,5.432558,0.184468,-1.248171,-0.000000,5.796474
0.020000,4.661406,0.899249,5.435997,0.159504,-1.248171,0.000000,5.794693
0.020000,4.664001,0.897867,5.438938,0.134541,-1.248171,-0.000000,5.793153
0.020000,4.666154,0.896717,5.441379,0.109577,-1.248171,0.000000,5.791864
0.020000,4.667866,0.895800,5.443321,0.084614,-1.248171,-0.000000,5.790830
0.020000,4.669137,0.895117,5.444764,0.059651,-1.248171,0.000000,5.790058
0.020000,4.669968,0.894670,5.445707,0.034687,-1.248171,-0.000000,5.789551
0.020000,4.670371,0.894453,5.446165,0.011103,-1.179223,3.447404,5.789304
0.020000,4.670469,0.894401,5.446276,0.000000,-0.555138,31.204283,5.789244
0.020000,4.670469,0.894401,5.446276,0.000000,0.000000,27.756879,5.789244
