dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,2.470301,3.261502,1.478168,0.665052,0.036123,0.190749,0.183911
0.020000,2.483379,3.264017,1.491486,0.665866,0.040700,0.228854,0.196050
0.020000,2.496443,3.266695,1.504822,0.666787,0.046046,0.267298,0.208419
0.020000,2.509492,3.269541,1.518178,0.667824,0.051838,0.289591,0.221012
0.020000,2.522528,3.272557,1.531558,0.668991,0.058350,0.325602,0.233821
0.020000,2.535549,3.275748,1.544964,0.670305,0.065736,0.369265,0.246838
0.020000,2.548555,3.279116,1.558399,0.671778,0.073646,0.395502,0.260055
0.020000,2.561547,3.282667,1.571868,0.673423,0.082213,0.428361,0.273460
0.020000,2.574525,3.286402,1.585373,0.675249,0.091329,0.455814,0.287045
0.020000,2.587490,3.290326,1.598918,0.677272,0.101136,0.490368,0.300797
0.020000,2.600441,3.294443,1.612508,0.679505,0.111653,0.525821,0.314705
0.020000,2.613381,3.298755,1.626148,0.681957,0.122611,0.547882,0.328757
0.020000,2.626309,3.303268,1.639840,0.684639,0.134072,0.573062,0.342940
0.020000,2.639226,3.307984,1.653592,0.687558,0.145987,0.595737,0.357239
0.020000,2.652133,3.312908,1.667406,0.690724,0.158299,0.615623,0.371642
0.020000,2.665031,3.318043,1.681289,0.694143,0.170948,0.632468,0.386133
0.020000,2.677878,3.323375,1.695198,0.695465,0.066105,-5.242177,0.400650
0.020000,2.690608,3.328876,1.709066,0.693401,-0.103244,-8.467423,0.415101
0.020000,2.703201,3.334534,1.722872,0.690282,-0.155918,-2.633715,0.429446
0.020000,2.715660,3.340347,1.736620,0.687399,-0.144160,0.587922,0.443672
0.020000,2.727987,3.346313,1.750315,0.684738,-0.133062,0.554873,0.457766
0.020000,2.740185,3.352428,1.763960,0.682254,-0.124166,0.444795,0.471718
0.020000,2.752256,3.358692,1.777559,0.679976,-0.113932,0.511690,0.485517
0.020000,2.764203,3.365100,1.791116,0.677860,-0.105797,0.406744,0.499154
0.020000,2.776027,3.371651,1.804634,0.675884,-0.098777,0.351031,0.512620
0.020000,2.787731,3.378341,1.818115,0.674058,-0.091320,0.372819,0.525907
0.020000,2.799317,3.385167,1.831562,0.672353,-0.085259,0.303061,0.539008
0.020000,2.810785,3.392128,1.844977,0.670756,-0.079833,0.271318,0.551917
0.020000,2.821150,3.398593,1.857194,0.610832,-2.996209,-145.818813,0.563453
0.020000,2.833518,3.406484,1.871864,0.733496,6.133222,456.471579,0.572244
0.020000,2.845857,3.414506,1.886581,0.735866,0.118491,-300.736551,0.580618
0.020000,2.858167,3.422653,1.901344,0.738114,0.112413,-0.303901,0.588582
0.020000,2.870449,3.430919,1.916148,0.740236,0.106093,-0.316016,0.596144
0.020000,2.882703,3.439298,1.930993,0.742228,0.099592,-0.325052,0.603311
0.020000,2.894929,3.447783,1.945875,0.744087,0.092965,-0.331357,0.610090
0.020000,2.907126,3.456369,1.960791,0.745813,0.086260,-0.335265,0.616488
0.020000,2.919296,3.465049,1.975739,0.747403,0.079506,-0.337692,0.622514
