dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,4.100693,0.765555,6.589910,1.166577,-1.970198,2.755867,5.869351
0.020000,4.121367,0.756516,6.612474,1.128197,-1.919007,2.559584,5.872609
0.020000,4.141381,0.747836,6.634290,1.090768,-1.871450,2.377840,5.875161
0.020000,4.160743,0.739488,6.655374,1.054232,-1.826833,2.230841,5.877058
0.020000,4.179462,0.731454,6.675745,1.018529,-1.785149,2.084186,5.878346
0.020000,4.197547,0.723713,6.695417,0.983610,-1.745938,1.960551,5.879071
0.020000,4.215007,0.716249,6.714406,0.949432,-1.708908,1.851511,5.879274
0.020000,4.231852,0.709048,6.732725,0.915955,-1.673852,1.752821,5.878994
0.020000,4.248089,0.702096,6.750388,0.883145,-1.640492,1.667984,5.878270
0.020000,4.263729,0.695383,6.767407,0.850971,-1.608686,1.590271,5.877138
0.020000,4.278780,0.688899,6.783795,0.819408,-1.578163,1.526150,5.875632
0.020000,4.293251,0.682636,6.799564,0.788431,-1.548858,1.465296,5.873785
0.020000,4.307152,0.676587,6.814724,0.758019,-1.520603,1.412743,5.871630
0.020000,4.320492,0.670745,6.829287,0.728154,-1.493243,1.367976,5.869197
0.020000,4.333281,0.665106,6.843264,0.698820,-1.466701,1.327119,5.866517
0.020000,4.345527,0.659666,6.856664,0.669999,-1.441028,1.283630,5.863618
0.020000,4.357239,0.654420,6.869497,0.641683,-1.415801,1.261377,5.860529
0.020000,4.368428,0.649366,6.881774,0.613853,-1.391491,1.215507,5.857278
0.020000,4.379102,0.644502,6.893504,0.586501,-1.367600,1.194503,5.853892
0.020000,4.389270,0.639826,6.904697,0.559615,-1.344324,1.163843,5.850397
0.020000,4.398943,0.635337,6.915360,0.533182,-1.321640,1.134167,5.846818
0.020000,4.408128,0.631033,6.925504,0.507190,-1.299581,1.102939,5.843182
0.020000,4.416836,0.626914,6.935137,0.481634,-1.277821,1.088000,5.839511
0.020000,4.425075,0.622980,6.944267,0.456493,-1.257075,1.037310,5.835831
0.020000,4.432854,0.619230,6.952902,0.431761,-1.236577,1.024918,5.832164
0.020000,4.440181,0.615665,6.961050,0.407423,-1.216901,0.983794,5.828532
0.020000,4.447065,0.612285,6.968720,0.383467,-1.197783,0.955922,5.824957
0.020000,4.453515,0.609090,6.975917,0.359878,-1.179463,0.915999,5.821460
0.020000,4.459537,0.606080,6.982650,0.336642,-1.161807,0.882795,5.818061
0.020000,4.465141,0.603257,6.988925,0.313742,-1.145018,0.839460,5.814779
0.020000,4.470333,0.600619,6.994748,0.291163,-1.128945,0.803641,5.811632
0.020000,4.475120,0.598169,7.000126,0.268889,-1.113672,0.763644,5.808637
0.020000,4.479509,0.595907,7.005064,0.246899,-1.099493,0.708954,5.805810
0.020000,4.483507,0.593832,7.009567,0.225174,-1.086250,0.662113,5.803167
0.020000,4.487118,0.591947,7.013641,0.203698,-1.073810,0.622042,5.800722
0.020000,4.490348,0.590250,7.017290,0.182448,-1.062499,0.565526,5.798487
0.020000,4.493203,0.588743,7.020518,0.161404,-1.052228,0.513555,5.796474
0.020000,4.495686,0.587426,7.023329,0.140543,-1.043012,0.460805,5.794693
0.020000,4.497802,0.586300,7.025726,0.119846,-1.034853,0.407923,5.793153
0.020000,4.499554,0.585364,7.027712,0.099285,-1.028062,0.339559,5.791864
0.020000,4.500943,0.584619,7.029289,0.078846,-1.021973,0.304448,5.790830
0.020000,4.501974,0.584066,7.030459,0.058494,-1.017565,0.220399,5.790058
0.020000,4.502647,0.583704,7.031223,0.038216,-1.013901,0.183233,5.789551
0.020000,4.502974,0.583528,7.031594,0.018537,-0.983959,1.497084,5.789304
0.020000,4.503053,0.583486,7.031684,0.004494,-0.702183,14.088794,5.789244
0.020000,4.503053,0.583486,7.031684,0.000000,-0.224676,23.875372,5.789244
