dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,4.139492,0.650109,5.055369,2.661415,-0.163114,-1.540616,3.422257
0.020000,4.088418,0.635397,5.108520,2.657554,-0.193050,-1.496801,3.421632
0.020000,4.037411,0.620772,5.161582,2.653112,-0.222128,-1.453901,3.419849
0.020000,3.986466,0.606294,5.214545,2.648103,-0.250435,-1.415371,3.416940
0.020000,3.935579,0.592022,5.267395,2.642541,-0.278114,-1.383919,3.412938
0.020000,3.884745,0.578013,5.320124,2.636434,-0.305352,-1.361923,3.407873
0.020000,3.833962,0.564323,5.372720,2.629786,-0.332369,-1.350832,3.401775
0.020000,3.783229,0.551005,5.425172,2.622598,-0.359410,-1.352073,3.394676
0.020000,3.732546,0.538111,5.477469,2.614863,-0.386737,-1.366322,3.386606
0.020000,3.681916,0.525689,5.529600,2.606571,-0.414617,-1.394025,3.377596
0.020000,3.631344,0.513788,5.581554,2.597705,-0.443319,-1.435079,3.367679
0.020000,3.580835,0.502453,5.633319,2.588243,-0.473100,-1.489076,3.356890
0.020000,3.530400,0.491726,5.684883,2.578159,-0.504198,-1.554892,3.345263
0.020000,3.480050,0.481650,5.736231,2.567422,-0.536845,-1.632343,3.332835
0.020000,3.429800,0.472261,5.787351,2.555998,-0.571184,-1.716922,3.319644
0.020000,3.379666,0.463595,5.838228,2.543850,-0.607407,-1.811197,3.305733
0.020000,3.329669,0.455685,5.888847,2.530939,-0.645532,-1.906227,3.291144
0.020000,3.279831,0.448560,5.939191,2.517226,-0.685655,-2.006158,3.275923
0.020000,3.230178,0.442246,5.989245,2.502672,-0.727713,-2.102868,3.260118
0.020000,3.180736,0.436765,6.038989,2.487240,-0.771610,-2.194867,3.243777
0.020000,3.134850,0.432398,6.085083,2.304661,-9.128958,-417.867406,3.230995
0.020000,3.089462,0.428497,6.130638,2.277757,-1.345188,389.188502,3.223703
0.020000,3.044673,0.424968,6.175566,2.246407,-1.567517,-11.116463,3.216777
0.020000,3.000483,0.421786,6.219870,2.215194,-1.560633,0.344219,3.210210
0.020000,2.956895,0.418928,6.263552,2.184123,-1.553528,0.355258,3.203994
